City_Code,Accomodation_Type,Reco_Insurance_Type,Is_Spouse,Health Indicator,Holding_Policy_Duration,Health Indicator_Missing_Flag,Holding_Policy_Duration_Missing_Flag,Holding_Policy_Type_Missing_Flag,Region_Code,Upper_Age,Lower_Age,Reco_Policy_Cat,Response,Reco_Policy_Premium_bin,Holding_Policy_Type_bin,Response_KMeans_Clusters
13,0,0,0,1,7,0,0,0,6052,64,64,17,1,3,1,0
19,0,0,0,2,6,0,0,0,3277,70,70,21,0,3,1,4
11,0,0,0,3,5,0,0,0,1421,65,65,17,1,3,3,1
34,0,0,0,1,5,0,0,0,487,53,53,1,0,3,1,3
35,0,0,0,2,15,0,1,1,702,31,31,4,0,3,0,3
22,1,0,0,1,0,0,0,0,83,28,28,4,0,3,2,3
6,1,0,0,2,15,0,1,1,3951,32,32,16,0,3,0,4
35,0,0,0,3,15,0,1,1,103,44,44,2,0,3,0,3
12,0,0,0,3,15,0,1,1,958,75,75,1,0,3,0,1
22,1,0,0,1,10,0,0,0,3492,74,74,2,0,3,1,4
0,1,0,0,0,8,1,0,0,68,34,34,16,0,3,1,3
8,1,0,0,4,9,0,0,0,3039,54,54,16,0,3,3,4
11,1,0,0,7,15,0,1,1,1673,48,48,22,1,3,0,1
0,0,0,0,0,8,1,0,0,25,72,72,18,0,3,1,3
12,1,0,0,3,15,0,1,1,429,35,35,18,0,3,0,3
10,0,0,0,3,6,0,0,0,1806,43,43,1,0,3,1,2
11,1,0,0,4,15,0,1,1,1233,21,21,18,0,3,0,1
0,0,1,1,4,1,0,0,0,369,60,53,7,0,3,2,3
15,0,0,0,0,1,1,0,0,111,40,40,18,1,3,1,3
31,0,0,0,4,9,0,0,0,2834,47,47,10,1,3,1,4
30,1,0,0,0,0,1,0,0,198,62,62,22,1,3,2,3
34,0,0,0,1,15,0,1,1,635,23,23,21,1,0,0,3
1,1,0,0,7,5,0,0,0,1405,55,55,18,0,3,3,1
12,0,1,1,0,15,1,1,1,94,31,28,10,0,3,0,3
0,1,0,0,0,15,1,1,1,210,66,66,17,0,3,0,3
3,1,0,0,0,15,1,1,1,449,46,46,15,0,3,0,3
4,1,1,0,2,15,0,1,1,227,43,16,21,0,3,0,3
33,0,1,1,1,7,0,0,0,3686,24,23,21,0,3,1,4
7,1,0,0,3,7,0,0,0,2210,27,27,19,0,3,2,2
30,0,0,0,3,5,0,0,0,294,72,72,18,0,3,2,3
11,0,1,1,0,0,1,0,0,4665,50,47,18,0,3,1,0
7,0,0,0,1,15,0,1,1,1461,30,30,21,0,3,0,1
22,1,0,0,2,11,0,0,0,239,59,59,19,1,3,1,3
18,1,0,0,2,9,0,0,0,3567,50,50,16,0,3,1,4
11,0,0,0,2,9,0,0,0,1299,24,24,22,0,3,3,1
30,1,0,0,2,15,0,1,1,3130,23,23,18,0,3,0,4
15,1,0,0,2,15,0,1,1,1,23,23,18,0,3,0,3
11,1,0,0,2,5,0,0,0,560,73,73,14,0,3,2,3
22,1,0,0,0,15,1,1,1,28,27,27,16,0,3,0,3
32,0,0,0,3,0,0,0,0,143,72,72,20,0,3,1,3
11,1,0,0,1,0,0,0,0,365,22,22,22,0,3,2,3
30,1,0,0,2,15,0,1,1,2583,19,19,12,0,3,0,2
30,0,1,0,1,15,0,1,1,3905,39,35,20,0,3,0,4
7,0,0,0,2,15,0,1,1,5016,42,42,1,0,3,0,0
30,1,0,0,3,8,0,0,0,184,24,24,7,1,3,2,3
22,1,0,0,3,15,0,1,1,3213,72,72,18,0,3,0,4
11,0,0,0,4,12,0,0,0,3251,62,62,17,0,3,3,4
14,1,0,0,6,15,0,1,1,4254,19,19,1,0,0,0,0
1,0,0,0,1,15,0,1,1,1410,70,70,18,0,3,0,1
20,0,0,0,0,8,1,0,0,605,40,40,1,0,3,1,3
3,0,1,1,1,15,0,1,1,1919,63,60,6,1,3,0,2
22,0,0,0,1,9,0,0,0,1872,69,69,12,0,3,1,2
3,1,0,0,1,0,0,0,0,2360,26,26,14,0,3,1,2
0,0,0,0,5,15,0,1,1,1650,71,71,5,0,3,0,1
2,0,0,0,3,15,0,1,1,2099,49,49,21,0,3,0,2
11,1,0,0,1,7,0,0,0,2253,33,33,22,0,3,2,2
8,1,0,0,0,7,1,0,0,3016,43,43,2,0,3,1,4
0,0,0,0,3,6,0,0,0,1028,73,73,22,0,3,1,1
32,1,0,0,3,0,0,0,0,824,25,25,14,0,3,2,1
11,0,1,1,1,11,0,0,0,187,57,23,15,0,3,3,3
22,0,0,0,0,0,1,0,0,239,41,41,21,0,3,1,3
31,1,0,0,1,15,0,1,1,280,35,35,21,0,3,0,3
0,0,0,0,0,9,1,0,0,790,74,74,19,0,3,1,1
22,1,0,0,4,15,0,1,1,71,75,75,2,0,3,0,3
11,1,0,0,1,10,0,0,0,364,30,30,22,0,3,2,3
1,0,0,0,1,10,0,0,0,1851,32,32,17,0,3,1,2
0,1,0,0,0,15,1,1,1,2862,39,39,19,1,3,0,4
11,0,1,1,4,9,0,0,0,4984,36,28,21,0,3,2,0
5,1,0,0,6,10,0,0,0,1608,69,69,2,0,3,1,1
2,1,0,0,1,15,0,1,1,1205,19,19,1,0,0,0,1
16,0,0,0,1,12,0,0,0,2926,66,66,1,0,3,1,4
35,0,1,1,0,9,1,0,0,1712,59,55,21,0,3,3,1
30,1,0,0,2,7,0,0,0,320,53,53,18,0,3,1,3
33,0,0,0,1,5,0,0,0,2507,35,35,14,0,2,2,2
17,0,0,0,4,0,0,0,0,3398,62,62,1,0,3,1,4
11,0,1,1,1,15,0,1,1,2287,50,49,2,0,3,0,2
35,0,0,0,4,7,0,0,0,1353,70,70,22,0,3,3,1
16,0,0,0,0,7,1,0,0,3782,23,23,16,0,3,1,4
32,0,0,0,2,13,0,0,0,231,33,33,5,1,3,2,3
35,1,0,0,0,0,1,0,0,995,25,25,21,0,3,1,1
0,0,0,0,0,9,1,0,0,886,46,46,22,1,3,1,1
11,0,0,0,0,15,1,1,1,2003,61,61,3,0,3,0,2
32,1,0,0,0,8,1,0,0,1594,26,26,17,0,3,1,1
0,0,0,0,3,7,0,0,0,604,75,75,5,0,3,2,3
11,1,0,0,0,5,1,0,0,2710,43,43,22,0,3,3,2
33,0,1,1,3,15,0,1,1,1938,52,47,15,1,3,0,2
35,1,0,0,1,15,0,1,1,3877,24,24,22,0,0,0,4
11,1,0,0,4,15,0,1,1,2244,65,65,21,0,3,0,2
9,0,1,1,1,0,0,0,0,277,33,31,2,0,3,2,3
20,1,0,0,2,15,0,1,1,2226,19,19,1,0,3,0,2
15,1,0,0,0,15,1,1,1,111,23,23,17,1,3,0,3
21,0,0,0,4,15,0,1,1,1281,31,31,22,0,3,0,1
0,0,0,0,3,15,0,1,1,268,75,75,5,0,3,0,3
11,0,0,0,1,8,0,0,0,4954,24,24,22,0,3,2,0
1,0,0,0,0,15,1,1,1,1687,25,25,18,0,3,0,1
11,1,1,1,3,5,0,0,0,1428,75,66,3,0,3,2,1
33,0,0,0,5,4,0,0,0,2976,43,43,12,0,3,1,4
9,1,0,0,1,12,0,0,0,513,57,57,22,0,3,1,3
0,0,0,0,1,15,0,1,1,62,53,53,16,0,3,0,3
11,0,0,0,2,5,0,0,0,237,75,75,17,0,3,3,3
0,1,1,0,0,9,1,0,0,3730,53,19,5,0,3,2,4
11,0,0,0,1,5,0,0,0,2312,56,56,17,1,3,3,2
11,1,0,0,1,15,0,1,1,745,23,23,22,1,3,0,3
3,1,0,0,1,15,0,1,1,895,19,19,16,0,0,0,1
0,0,0,0,1,7,0,0,0,631,74,74,22,0,3,1,3
19,1,0,0,2,15,0,1,1,1059,21,21,4,0,3,0,1
10,0,0,0,1,9,0,0,0,334,44,44,2,0,3,1,3
22,0,0,0,1,9,0,0,0,250,56,56,21,0,3,2,3
22,1,0,0,0,8,1,0,0,1044,45,45,14,1,3,2,1
0,0,1,0,1,8,0,0,0,275,52,27,22,0,3,1,3
3,0,0,0,1,15,0,1,1,2297,35,35,18,0,3,0,2
0,0,0,0,2,15,0,1,1,3688,41,41,5,0,3,0,4
0,0,1,1,4,8,0,0,0,2689,37,36,22,1,3,1,2
22,0,0,0,0,9,1,0,0,56,50,50,19,0,3,1,3
30,1,0,0,1,7,0,0,0,2948,28,28,16,1,3,1,4
4,1,0,0,5,15,0,1,1,749,19,19,22,1,3,0,3
3,1,0,0,0,0,1,0,0,895,21,21,16,0,3,3,1
34,1,1,1,0,12,1,0,0,3356,64,18,21,0,3,1,4
22,1,0,0,0,0,1,0,0,245,45,45,19,0,3,2,3
11,1,0,0,1,7,0,0,0,2310,60,60,22,0,3,3,2
7,0,0,0,4,0,0,0,0,1551,30,30,15,0,3,2,1
30,0,0,0,5,6,0,0,0,4697,63,63,18,0,3,2,0
7,1,0,0,3,0,0,0,0,2009,21,21,19,0,3,1,2
15,1,0,0,2,0,0,0,0,1061,23,23,18,1,3,2,1
31,0,0,0,4,7,0,0,0,3125,32,32,1,0,3,1,4
14,0,0,0,2,5,0,0,0,3406,58,58,1,0,3,2,4
0,0,0,0,2,0,0,0,0,5964,75,75,16,0,3,1,0
30,0,0,0,3,11,0,0,0,728,41,41,21,0,3,1,3
34,1,0,0,1,15,0,1,1,3932,22,22,10,1,3,0,4
11,0,0,0,3,12,0,0,0,1482,73,73,3,0,3,2,1
22,0,1,1,2,11,0,0,0,797,63,53,16,0,3,1,1
2,1,0,0,1,15,0,1,1,433,39,39,20,0,3,0,3
31,1,0,0,0,7,1,0,0,4674,32,32,22,1,3,1,0
30,1,0,0,1,5,0,0,0,628,67,67,18,0,3,1,3
2,1,0,0,1,15,0,1,1,3968,35,35,16,0,3,0,4
0,0,0,0,0,7,1,0,0,606,74,74,18,0,3,2,3
33,1,0,0,3,0,0,0,0,594,33,33,12,0,3,1,3
0,1,0,0,1,9,0,0,0,1303,24,24,19,1,3,2,1
22,1,0,0,0,12,1,0,0,41,29,29,16,1,3,1,3
30,1,0,0,1,5,0,0,0,1794,61,61,18,0,3,2,2
10,1,0,0,4,7,0,0,0,2761,24,24,16,0,0,2,2
11,0,0,0,4,14,0,0,0,3889,59,59,22,0,3,3,4
34,1,0,0,4,15,0,1,1,3774,22,22,1,0,3,0,4
11,1,0,0,4,15,0,1,1,252,58,58,18,0,3,0,3
34,1,1,1,4,11,0,0,0,541,34,27,20,0,3,1,3
30,0,1,1,2,9,0,0,0,2465,75,74,9,0,3,2,2
2,0,0,0,3,15,0,1,1,3255,54,54,2,0,3,0,4
30,0,0,0,1,5,0,0,0,7,69,69,18,0,3,1,3
14,1,0,0,4,15,0,1,1,242,26,26,21,0,3,0,3
30,1,1,1,3,0,0,0,0,4117,73,69,21,0,3,2,0
11,0,0,0,4,9,0,0,0,4181,35,35,18,0,3,2,0
9,1,1,1,0,7,1,0,0,5224,35,33,9,0,3,2,0
11,0,1,0,0,12,1,0,0,4804,58,19,22,1,3,2,0
35,1,0,0,1,9,0,0,0,2731,29,29,22,0,3,1,2
1,1,0,0,1,7,0,0,0,1524,45,45,12,1,3,1,1
0,0,0,0,0,13,1,0,0,709,32,32,7,0,3,1,3
31,1,0,0,1,13,0,0,0,1799,38,38,1,0,3,1,2
11,1,0,0,0,14,1,0,0,1407,31,31,3,0,2,3,1
0,0,0,0,2,15,0,1,1,4023,27,27,18,0,0,0,4
11,0,0,0,4,5,0,0,0,2169,71,71,22,1,3,2,2
30,1,0,0,3,15,0,1,1,4140,22,22,2,0,3,0,0
0,1,1,1,0,7,1,0,0,1589,36,28,16,0,3,1,1
13,0,0,0,0,15,1,1,1,4670,60,60,13,0,3,0,0
0,0,0,0,3,2,0,0,0,2547,46,46,21,0,3,3,2
6,1,0,0,0,15,1,1,1,3124,25,25,21,0,3,0,4
25,0,0,0,1,9,0,0,0,969,24,24,21,0,3,2,1
0,0,0,0,2,8,0,0,0,399,42,42,19,0,3,1,3
35,0,1,1,1,0,0,0,0,1003,25,24,6,0,3,2,1
0,0,1,1,5,9,0,0,0,4,75,72,18,0,3,3,3
4,0,0,0,1,15,0,1,1,991,33,33,17,1,3,0,1
0,0,0,0,1,7,0,0,0,78,49,49,22,1,3,1,3
30,0,0,0,0,5,1,0,0,2785,53,53,5,0,3,1,2
33,0,0,0,4,0,0,0,0,389,51,51,20,0,3,1,3
26,1,0,0,1,15,0,1,1,2063,45,45,22,1,3,0,2
30,0,1,1,2,7,0,0,0,816,40,39,7,0,3,1,1
11,1,0,0,1,15,0,1,1,1424,23,23,3,0,3,0,1
0,0,0,0,0,8,1,0,0,369,57,57,22,0,3,3,3
22,1,0,0,1,7,0,0,0,2049,23,23,2,1,3,1,2
13,0,0,0,7,15,0,1,1,4070,40,40,20,0,3,0,4
35,0,0,0,0,9,1,0,0,877,61,61,15,0,3,3,1
0,1,0,0,2,15,0,1,1,1128,25,25,17,1,3,0,1
31,1,0,0,0,15,1,1,1,2438,26,26,10,0,3,0,2
30,0,0,0,3,11,0,0,0,3310,51,51,6,1,3,2,4
4,1,0,0,2,15,0,1,1,416,20,20,12,0,0,0,3
7,1,0,0,0,15,1,1,1,1056,20,20,15,0,0,0,1
2,1,0,0,1,15,0,1,1,2114,24,24,1,0,0,0,2
11,0,0,0,2,3,0,0,0,2122,71,71,18,0,3,3,2
14,0,0,0,2,9,0,0,0,538,75,75,22,1,3,3,3
30,1,0,0,1,9,0,0,0,2419,61,61,9,0,3,1,2
11,0,0,0,4,15,0,1,1,3975,63,63,11,0,3,0,4
10,1,0,0,1,0,0,0,0,1126,30,30,1,0,2,1,1
35,0,0,0,0,15,1,1,1,2058,67,67,2,0,3,0,2
9,0,0,0,1,10,0,0,0,917,66,66,19,0,3,3,1
31,0,0,0,0,8,1,0,0,1220,53,53,17,0,3,1,1
35,0,0,0,4,15,0,1,1,1863,72,72,4,0,3,0,2
4,1,0,0,1,15,0,1,1,34,26,26,21,0,3,0,3
6,1,0,0,2,7,0,0,0,1831,43,43,22,1,3,2,2
0,0,0,0,4,3,0,0,0,2388,66,66,20,0,3,3,2
12,1,0,0,2,15,0,1,1,317,52,52,5,0,3,0,3
35,0,0,0,4,7,0,0,0,2021,52,52,16,1,3,2,2
11,1,0,0,2,15,0,1,1,1861,24,24,17,0,0,0,2
13,0,0,0,0,5,1,0,0,5059,75,75,10,0,3,2,0
33,1,1,1,6,12,0,0,0,2247,49,16,2,1,3,2,2
35,0,1,1,0,15,1,1,1,52,56,20,22,1,3,0,3
0,0,0,0,2,9,0,0,0,15,56,56,5,0,3,2,3
0,0,0,0,4,15,0,1,1,406,50,50,21,1,3,0,3
12,0,1,1,2,15,0,1,1,94,73,72,20,0,3,0,3
12,0,0,0,2,15,0,1,1,1068,36,36,6,0,3,0,1
0,1,0,0,3,15,0,1,1,460,38,38,18,0,3,0,3
11,0,0,0,2,12,0,0,0,1581,27,27,18,0,0,2,1
4,0,0,0,3,13,0,0,0,34,72,72,21,0,3,2,3
11,1,0,0,3,12,0,0,0,3576,52,52,18,0,3,2,4
10,0,0,0,4,7,0,0,0,1004,51,51,19,0,3,3,1
32,1,0,0,2,15,0,1,1,1305,20,20,22,0,0,0,1
12,0,1,1,6,9,0,0,0,1320,43,16,15,1,3,3,1
15,0,0,0,1,3,0,0,0,111,49,49,18,0,3,2,3
8,1,0,0,0,5,1,0,0,1058,36,36,1,0,3,1,1
13,1,0,0,2,15,0,1,1,2231,25,25,13,0,0,0,2
8,0,0,0,8,1,0,0,0,2027,59,59,12,1,3,1,2
11,0,1,1,1,15,0,1,1,2708,69,65,18,0,3,0,2
11,0,1,0,2,12,0,0,0,3539,44,17,21,0,3,2,4
31,0,0,0,4,0,0,0,0,422,51,51,17,0,3,1,3
6,1,0,0,3,13,0,0,0,1949,34,34,22,0,3,2,2
25,0,0,0,1,15,0,1,1,2594,26,26,6,0,3,0,2
11,0,0,0,0,13,1,0,0,133,57,57,18,0,3,2,3
11,1,0,0,0,13,1,0,0,1093,66,66,14,1,3,2,1
11,0,0,0,0,10,1,0,0,1041,48,48,22,0,3,3,1
11,0,0,0,1,9,0,0,0,1738,60,60,9,0,3,2,2
1,1,0,0,0,0,1,0,0,1048,30,30,3,0,3,2,1
11,0,0,0,3,14,0,0,0,2069,60,60,21,0,3,2,2
30,1,0,0,0,7,1,0,0,2549,46,46,22,0,3,1,2
22,0,0,0,5,7,0,0,0,59,35,35,17,0,3,1,3
35,1,0,0,5,0,0,0,0,1376,44,44,2,1,3,1,1
22,0,0,0,1,3,0,0,0,128,36,36,16,0,3,1,3
31,0,1,1,5,5,0,0,0,2295,64,51,6,0,3,3,2
0,0,0,0,0,9,1,0,0,442,43,43,21,1,3,2,3
7,0,0,0,2,12,0,0,0,2118,30,30,20,0,3,1,2
22,0,0,0,1,8,0,0,0,2955,62,62,19,1,3,1,4
6,1,0,0,2,10,0,0,0,213,29,29,12,0,3,2,3
31,0,1,1,3,8,0,0,0,113,64,61,2,1,3,2,3
30,1,0,0,1,0,0,0,0,481,21,21,12,1,0,1,3
2,1,0,0,2,10,0,0,0,4836,55,55,20,1,3,1,0
13,0,0,0,3,15,0,1,1,5266,52,52,13,0,3,0,0
33,0,1,1,2,7,0,0,0,641,46,17,17,0,3,2,3
3,1,0,0,2,15,0,1,1,2297,23,23,12,0,0,0,2
32,0,1,1,4,15,0,1,1,2994,72,70,9,0,3,0,4
0,1,1,0,0,15,1,1,1,709,57,21,7,0,3,0,3
0,0,0,0,2,15,0,1,1,676,70,70,22,1,3,0,3
15,1,0,0,0,7,1,0,0,1180,38,38,4,0,3,2,1
30,0,0,0,1,7,0,0,0,582,59,59,8,1,3,2,3
7,0,0,0,3,5,0,0,0,79,75,75,18,1,3,2,3
30,0,0,0,1,15,0,1,1,70,72,72,7,1,3,0,3
23,0,0,0,5,15,0,1,1,1914,60,60,1,0,3,0,2
0,0,0,0,2,5,0,0,0,767,74,74,19,1,3,1,3
15,1,0,0,1,9,0,0,0,54,41,41,22,0,3,1,3
1,0,0,0,0,9,1,0,0,872,48,48,21,0,3,3,1
5,0,0,0,0,13,1,0,0,3407,43,43,10,0,3,2,4
13,1,0,0,2,8,0,0,0,3867,27,27,13,0,3,1,4
13,1,0,0,1,5,0,0,0,5770,36,36,22,1,3,1,0
8,0,1,1,5,7,0,0,0,2170,27,26,19,1,3,3,2
30,1,0,0,0,10,1,0,0,598,47,47,12,1,3,1,3
0,0,0,0,1,10,0,0,0,1732,29,29,7,0,3,1,2
4,1,0,0,3,15,0,1,1,595,19,19,20,0,3,0,3
11,1,1,1,3,15,0,1,1,3604,49,44,13,0,3,0,4
1,1,0,0,1,7,0,0,0,584,50,50,16,1,3,2,3
9,1,0,0,2,10,0,0,0,1752,75,75,20,1,3,1,2
30,1,0,0,2,7,0,0,0,1622,25,25,7,0,3,2,1
23,1,0,0,1,14,0,0,0,4589,60,60,22,1,3,3,0
35,0,0,0,3,8,0,0,0,1022,28,28,22,0,3,2,1
11,1,0,0,4,15,0,1,1,154,50,50,11,1,3,0,3
30,0,0,0,0,15,1,1,1,779,24,24,18,1,3,0,1
32,0,0,0,5,7,0,0,0,3401,28,28,22,0,3,3,4
35,0,0,0,0,14,1,0,0,928,64,64,12,0,3,1,1
11,1,0,0,0,15,1,1,1,1306,24,24,15,0,0,0,1
30,1,1,1,1,15,0,1,1,7,22,19,7,0,3,0,3
0,0,0,0,0,11,1,0,0,848,29,29,16,0,3,1,1
3,0,1,1,0,10,1,0,0,1601,57,52,12,0,3,1,1
11,1,0,0,1,5,0,0,0,3013,75,75,18,0,3,2,4
35,1,0,0,3,7,0,0,0,223,43,43,19,1,3,1,3
7,1,0,0,0,8,1,0,0,3114,32,32,22,1,3,2,4
14,0,1,1,1,7,0,0,0,1808,68,35,18,1,3,2,2
16,0,0,0,1,5,0,0,0,222,71,71,20,0,3,1,3
31,1,0,0,1,0,0,0,0,1070,24,24,22,0,3,2,1
22,1,1,0,6,0,0,0,0,1177,48,22,18,0,3,1,1
0,0,0,0,1,15,0,1,1,3252,69,69,19,1,3,0,4
11,1,0,0,3,15,0,1,1,290,72,72,3,0,3,0,3
0,1,0,0,1,12,0,0,0,146,75,75,5,1,3,3,3
22,0,0,0,2,9,0,0,0,71,55,55,21,0,3,3,3
12,0,0,0,6,7,0,0,0,1039,68,68,22,0,3,2,1
22,0,1,0,1,5,0,0,0,721,46,20,18,1,3,2,3
11,0,1,1,1,1,0,0,0,1904,63,62,3,0,3,2,2
5,1,0,0,6,5,0,0,0,517,73,73,16,1,3,1,3
0,0,0,0,1,5,0,0,0,305,75,75,18,0,3,2,3
32,0,0,0,1,11,0,0,0,231,68,68,22,0,3,2,3
11,1,0,0,2,0,0,0,0,1219,50,50,13,1,3,1,1
35,0,0,0,4,15,0,1,1,671,24,24,4,0,3,0,3
33,1,0,0,1,15,0,1,1,2503,32,32,12,0,3,0,2
35,0,1,1,3,15,0,1,1,1302,54,23,19,1,3,0,1
22,0,0,0,2,15,0,1,1,41,20,20,16,1,3,0,3
30,1,0,0,1,15,0,1,1,248,75,75,5,0,3,0,3
34,1,1,1,1,13,0,0,0,3734,75,68,1,0,3,1,4
0,1,0,0,1,3,0,0,0,802,75,75,20,0,3,1,1
0,1,0,0,3,15,0,1,1,15,23,23,21,0,3,0,3
1,0,1,1,3,15,0,1,1,45,68,67,16,0,3,0,3
16,0,1,1,3,15,0,1,1,2663,68,39,17,0,3,0,2
6,0,1,1,4,15,0,1,1,4231,35,34,16,0,3,0,0
30,1,1,1,0,15,1,1,1,1021,29,24,13,0,3,0,1
32,0,0,0,2,0,0,0,0,195,32,32,20,0,3,2,3
0,1,0,0,0,15,1,1,1,255,74,74,21,1,3,0,3
0,0,0,0,1,10,0,0,0,886,73,73,20,0,3,2,1
22,1,0,0,4,7,0,0,0,1382,38,38,21,0,3,1,1
35,0,0,0,0,11,1,0,0,66,67,67,22,1,3,3,3
11,1,0,0,3,7,0,0,0,1700,33,33,13,0,3,1,1
4,1,0,0,2,11,0,0,0,34,31,31,22,1,0,2,3
33,0,0,0,1,6,0,0,0,935,61,61,15,1,3,1,1
0,0,0,0,1,12,0,0,0,1094,43,43,19,1,3,1,1
22,1,0,0,0,15,1,1,1,372,29,29,21,0,0,0,3
31,1,0,0,0,15,1,1,1,1240,43,43,12,0,3,0,1
11,0,1,1,4,12,0,0,0,2928,53,52,21,1,3,2,4
22,1,0,0,1,15,0,1,1,1346,25,25,16,1,3,0,1
0,1,0,0,0,7,1,0,0,2969,27,27,8,0,3,2,4
3,1,0,0,3,15,0,1,1,138,26,26,6,0,2,0,3
1,0,1,0,2,15,0,1,1,1664,49,22,19,0,3,0,1
35,1,0,0,2,15,0,1,1,401,27,27,19,0,3,0,3
6,0,1,1,2,0,0,0,0,3497,75,65,1,0,3,1,4
5,0,0,0,0,15,1,1,1,1775,64,64,8,0,3,0,2
5,1,0,0,6,15,0,1,1,2411,22,22,20,0,3,0,2
32,1,0,0,4,15,0,1,1,3478,25,25,18,1,3,0,4
11,1,0,0,0,12,1,0,0,47,30,30,22,0,3,1,3
11,1,0,0,3,4,0,0,0,1793,75,75,21,0,3,2,2
3,0,0,0,0,9,1,0,0,288,26,26,16,1,3,1,3
0,0,1,1,0,3,1,0,0,146,49,48,20,1,3,2,3
0,1,0,0,4,5,0,0,0,8,41,41,22,1,3,3,3
11,0,0,0,1,1,0,0,0,1227,66,66,21,1,3,2,1
0,0,0,0,1,14,0,0,0,5075,67,67,16,0,3,1,0
30,0,0,0,4,13,0,0,0,1051,37,37,22,1,3,1,1
0,0,1,1,0,7,1,0,0,99,51,48,5,0,3,2,3
22,1,0,0,1,8,0,0,0,5559,26,26,18,1,3,2,0
34,1,0,0,0,9,1,0,0,278,27,27,21,0,3,2,3
30,1,0,0,0,15,1,1,1,1840,22,22,7,0,3,0,2
11,1,0,0,3,15,0,1,1,1247,20,20,14,1,3,0,1
32,1,0,0,4,0,0,0,0,1132,25,25,16,0,3,1,1
0,0,1,1,0,6,1,0,0,5260,55,50,1,0,3,3,0
0,0,1,1,0,5,1,0,0,85,75,73,6,0,3,2,3
22,1,0,0,6,0,0,0,0,1027,21,21,18,0,3,3,1
30,1,0,0,1,0,0,0,0,7,31,31,2,0,3,1,3
30,1,0,0,1,15,0,1,1,199,22,22,12,0,3,0,3
14,0,1,1,4,6,0,0,0,2,71,20,21,0,3,2,3
6,1,0,0,4,15,0,1,1,3124,27,27,21,0,0,0,4
0,0,1,1,0,12,1,0,0,171,71,70,8,1,3,2,3
35,1,0,0,2,15,0,1,1,1186,55,55,20,1,3,0,1
26,0,0,0,0,15,1,1,1,475,75,75,2,0,3,0,3
11,0,0,0,3,15,0,1,1,832,61,61,3,0,3,0,1
22,0,0,0,1,0,0,0,0,172,72,72,12,1,3,1,3
11,0,0,0,0,15,1,1,1,1521,52,52,14,0,3,0,1
6,0,0,0,3,0,0,0,0,1841,21,21,21,0,3,1,2
22,0,0,0,4,15,0,1,1,55,63,63,5,0,3,0,3
0,1,0,0,3,15,0,1,1,2246,24,24,18,0,0,0,2
33,0,1,1,4,15,0,1,1,3922,48,47,16,1,3,0,4
6,0,0,0,1,15,0,1,1,4218,27,27,22,1,3,0,0
22,1,0,0,1,15,0,1,1,827,23,23,18,0,3,0,1
35,1,0,0,5,15,0,1,1,1218,27,27,22,1,0,0,1
2,0,0,0,0,15,1,1,1,804,52,52,14,0,3,0,1
18,1,0,0,1,15,0,1,1,1713,25,25,21,0,3,0,1
32,1,0,0,4,8,0,0,0,428,33,33,22,0,3,1,3
30,1,0,0,3,7,0,0,0,5380,24,24,22,0,3,2,0
33,0,0,0,1,13,0,0,0,3713,46,46,20,0,3,1,4
34,0,1,1,4,13,0,0,0,2988,39,37,22,0,3,3,4
0,0,1,1,4,7,0,0,0,4065,66,65,17,1,3,3,4
20,0,0,0,2,15,0,1,1,2338,56,56,9,0,3,0,2
13,1,0,0,1,15,0,1,1,4565,75,75,20,1,3,0,0
11,1,1,1,1,10,0,0,0,1649,46,45,22,0,3,3,1
11,0,0,0,0,1,1,0,0,1565,66,66,16,0,3,3,1
34,1,0,0,3,15,0,1,1,3078,26,26,22,1,3,0,4
30,0,0,0,0,9,1,0,0,1201,70,70,12,1,3,1,1
22,0,1,1,2,15,0,1,1,2386,75,74,22,1,3,0,2
0,0,0,0,2,7,0,0,0,2535,65,65,22,0,3,3,2
0,1,1,1,0,7,1,0,0,1055,25,24,19,1,3,1,1
35,0,0,0,0,15,1,1,1,264,41,41,21,0,3,0,3
11,1,0,0,2,15,0,1,1,2619,29,29,18,0,3,0,2
11,1,0,0,0,5,1,0,0,2013,75,75,17,0,3,2,2
35,0,0,0,1,7,0,0,0,2060,29,29,1,0,3,2,2
22,1,0,0,0,15,1,1,1,862,32,32,19,1,3,0,1
35,1,0,0,2,15,0,1,1,2273,25,25,6,1,3,0,2
0,1,0,0,3,15,0,1,1,448,25,25,16,0,3,0,3
34,1,0,0,1,11,0,0,0,3932,52,52,21,0,3,1,4
22,0,1,1,0,9,1,0,0,1130,36,34,14,0,3,1,1
0,1,0,0,4,11,0,0,0,889,26,26,22,0,3,1,1
31,0,0,0,1,15,0,1,1,1229,54,54,17,0,3,0,1
22,0,0,0,0,10,1,0,0,862,60,60,18,1,3,2,1
0,0,0,0,2,12,0,0,0,318,39,39,16,0,3,1,3
11,1,0,0,2,15,0,1,1,1744,21,21,18,1,3,0,2
0,1,0,0,3,15,0,1,1,1519,19,19,21,0,0,0,1
2,1,0,0,1,12,0,0,0,3436,72,72,18,0,3,2,4
32,1,1,1,4,0,0,0,0,2385,31,28,14,0,3,2,2
0,1,0,0,0,15,1,1,1,89,57,57,18,1,3,0,3
22,1,1,1,1,10,0,0,0,83,27,24,12,1,3,1,3
0,0,0,0,4,11,0,0,0,24,39,39,7,0,3,2,3
34,1,0,0,3,15,0,1,1,2963,23,23,12,0,0,0,4
